Tags,Mean,Var
ST110_VARUSBRegelungSollwert,4.475468032497352,60.866886997783716
ST112_VARAbzug_1_IstEin,0.8684469641776942,0.11424733903784814
ST112_VARAbzug_1_IstZu,0.8623625148468511,0.11869393191812247
ST112_VARAbzug_1_SollSpeed,60.43898595456399,822.8904512737538
ST112_VARHoursCntAbzugEin,2007930.5927172056,14832069000.197006
ST112_VARHoursCntAbzugWartung,2007930.5927172056,14832069000.197006
ST112_VARReversierungSollEin,0.7943562096264996,0.16335514313638178
ST112_VARReversierungSollSpeed,36.493573355587046,62.53282171355382
ST112_VARReversierungSollWinkel,115.75235673064613,925.0501712288541
ST112_VARReversierungZeit,8.380083804679463,24.960265482807703
ST112_VARSeitenfuehrungUntenAufVisu,8.830840828509488e-06,8.830801836511908e-06
ST112_VARSeitenfuehrungUntenZuVisu,8.830840828509488e-06,8.830801836447397e-06
ST112_VARWendestangenSollwert180O,28.093266925410305,129.51489735327013
ST112_VARWendestangenSollwert180U,28.093514188953506,129.58183339217288
ST112_VARWendestangenSollwert360O,28.093567173998476,129.58957699174846
ST112_VARWendestangenSollwert360U,28.09668887623135,129.59257281918187
ST113_VARActLen,925.6896141801437,727870.3233974674
ST113_VARCdEnable,0.11005491434604024,0.09794326462436254
ST113_VARCdSpeedHMI,1.2313854561261877,16.484383981028426
ST113_VARCdSpSpeed,0.0,0.0
ST113_VARCdSpTens,66.84908757019544,276.03776445859177
ST113_VARCdTensVis,66.27964620611954,335.4080667872057
ST113_VARClpEnable,0.0,0.0
ST113_VARClpNum,5.0,0.0
ST113_VARClpReductVal,15.0,0.0
ST113_VARClpTens,348.30545328732,256.6712171943496
ST113_VARCntStart,0.7901721950656931,0.16580083265895829
ST113_VARDiaNextRollRc,1191.8650517649776,6702.126026177709
ST113_VARDiaRollPanel,189.49510295330953,18134.11039294513
ST113_VARDiaRollRc,1191.9013670922009,6738.281407523261
ST113_VARDiaShaft,0.0,0.0
ST113_VARGapDiff,0.0,0.0
ST113_VARGapEnable,0.00018186495861463256,0.0001818326903119064
ST113_VARGapMax,29.999866928079058,0.0039921576281079256
ST113_VARGapMin,4.99997782134651,0.00011089326744728967
ST113_VARGesamtZeit,17615.482913565353,522861997.2796728
ST113_VARInitLayOnPress,348.553171103876,253.14881116690862
ST113_VARLmpRun,0.7959209020501947,0.16243154023223058
ST113_VARPivotLoadCmd,0.0,0.0
ST113_VARPnCloseCmd,0.8547032052590023,0.12418618703583885
ST113_VARPnEdgeCmd,0.0,0.0
ST113_VARPnSpeedHMI,58.94298311760896,1001.8136412861099
ST113_VARPnSpSpeed,0.0,0.0
ST113_VARPnSpTens,170.19711943648477,575.6696839063045
ST113_VARPnTensVis,146.75481054994188,4188.0423299586255
ST113_VARPrevLen,1875.8582606612788,1188816.7109126472
ST113_VARRemainingLen,1690.5297282671374,4866588.407793535
ST113_VARRemainingTimeVis,308.9889505948314,329666.82042501424
ST113_VARRotationReverse,0.5575447343440885,0.24668969779932345
ST113_VARSwdSpeedHMI,57.22874619636092,1105.2342332902394
ST113_VARSwdSpSpeed,-0.045497289768543565,0.1344224621899823
ST113_VARTagZeit,17615.482918001082,522861997.1543853
ST113_VARTapeNum,5.0,0.0
ST113_VARTapeReductVal,15.0,0.0
ST113_VARTargetLenActRoll,2614.920884307272,4321966.65925548
ST113_VARTargetLenNextRoll,2587.189747252065,4129412.22142523
ST113_VARTensPlusEnable,0.0,0.0
ST113_VARTensPlusSp,21.10462114424109,0.09367597594015008
ST113_VARTotalLen,1094374.8581896895,1896918666978.6577
ST113_VARTotalRolls,673.0128148259862,709181.3368198655
ST113_VARWdCloseCmd,0.7507917779295783,0.18710431406656733
ST113_VARWdSpeedHMI,57.24991350325139,1105.614837688126
ST113_VARWdSpSpeed,0.0,0.0
ST113_VARWdSpTens,64.80513391470978,305.72652861712885
ST113_VARWdTapeNum,5.0,0.0
ST113_VARWdTapeReductVal,15.0,0.0
ST113_VARWdTensVis,50.53993488347336,852.2238943501311
ST114_VARActLen,903.9830909195754,711037.5386688136
ST114_VARCdEnable,0.14445464667030394,0.1235880499312863
ST114_VARCdSpeedHMI,1.296640806241988,15.691417432900483
ST114_VARCdSpSpeed,0.0,0.0
ST114_VARCdSpTens,70.43071136128744,462.9837470139966
ST114_VARCdTensVis,69.80638836768821,479.8727343839101
ST114_VARClpEnable,0.00034598852914953363,0.00034587035528164223
ST114_VARClpNum,5.0,0.0
ST114_VARClpReductVal,15.0,0.0
ST114_VARClpTens,348.32456385484454,249.69424087446916
ST114_VARCntStart,0.8153130974401285,0.1505783185108067
ST114_VARDiaNextRollRc,1193.3280814048908,4985.452169614216
ST114_VARDiaRollPanel,194.12821980030253,18884.37247017294
ST114_VARDiaRollRc,1193.3564702072827,4967.235432843974
ST114_VARDiaShaft,4.879325411083166e-05,4.87910897542813e-05
ST114_VARGapDiff,2.2178751868559844e-05,0.00011089375934340296
ST114_VARGapEnable,0.01491299275641964,0.014690660567534243
ST114_VARGapMax,29.83822818387073,1.6536558812486941
ST114_VARGapMin,5.00015525126308,0.0009980241581109292
ST114_VARGesamtZeit,19063.896802267554,632249030.0011972
ST114_VARInitLayOnPress,348.76376080659685,245.1506758921791
ST114_VARLmpRun,0.8461726127900426,0.130165099534304
ST114_VARPrevLen,1790.7150828819958,1253919.0517616593
ST114_VARRemainingLen,1751.357636809631,7383048.248783412
ST114_VARRemainingTimeVis,246.5286128077856,341051.7471776112
ST114_VARRotationReverse,0.5349603665704109,0.2487788762902557
ST114_VARSwdSpeedHMI,57.31348335041097,1025.2099605429744
ST114_VARSwdSpSpeed,-0.03426617163692496,0.10162479517427514
ST114_VARTagZeit,19063.896802267554,632249030.0011972
ST114_VARTapeNum,5.0,0.0
ST114_VARTapeReductVal,15.0,0.0
ST114_VARTargetLenActRoll,2653.430919841555,6776895.769489444
ST114_VARTargetLenNextRoll,2586.1322252828895,4533301.240166478
ST114_VARTensPlusEnable,0.0,0.0
ST114_VARTensPlusSp,21.104617172564,0.09367283527804003
ST114_VARTotalLen,1127594.9169006522,1986753792205.317
ST114_VARTotalRolls,709.7754711875833,847370.2907245931
ST114_VARWdCloseCmd,0.7940037526448162,0.1635625189532299
ST114_VARWdSpeedHMI,57.32963391752165,1025.4557883006416
ST114_VARWdSpSpeed,0.0,0.0
ST114_VARWdSpTens,69.03307739053677,534.431832602966
ST114_VARWdTapeNum,5.0,0.0
ST114_VARWdTapeReductVal,15.0,0.0
ST114_VARWdTensVis,57.27730537036298,988.1783622135154
